,article_id,tweet_id,tweet_body,post_timestamp,post_location,conversation_id,retweet_count,reply_count,like_count,quote_count,user_id,user_timestamp,user_nickname,username,user_location,user_followers,user_following,user_tweet_count,user_listed_count
109896,2319,1509566367435010056,"⚡️ AND WE ARE LIVE! ⚡️ We’re thrilled to have launched the expansion of our popular Stroud Park, Banbury hub, with eight new 150kW Alpitronic chargers! 

This brings the total number of chargers on site to 16, making it one of the UK’s largest charging hubs serving the motorways! https://t.co/lmgRlJT1xU",2022-03-31T16:20:43.000Z,,1509566367435010056,18,24,210,5,803916044691771392,2016-11-30T10:58:15.000Z,InstaVolt,InstaVoltUK,United Kingdom,7320,542,4774,100
109898,2319,1509557326935576577,"New educational attainment (EA) GWAS out today: https://t.co/YmgRosompg. We expand the sample size from ~1 million to ~3 million, making it one of the largest GWAS to date. We identify more loci affecting EA and increase our ability to predict EA from genetic data, and more...🧵 https://t.co/jwCEMmzmiq",2022-03-31T15:44:47.000Z,,1509557326935576577,132,9,385,22,1109220144,2013-01-21T14:55:41.000Z,Alexander Young,AlexTISYoung,"Los Angeles, CA",1845,1479,1691,38
109906,2319,1509545245616353288,"Making it official: Biden will announce the release of 1 million barrels of oil per day for the next 6 months, a senior administration official tells reporters.
Will be done in coordination with allies &amp; will be largest-ever release from US Strategic Petroleum Reserve",2022-03-31T14:56:47.000Z,,1509545245616353288,46,7,152,7,407396556,2011-11-08T01:14:06.000Z,Jeremy Diamond,JDiamond1,"Washington, DC",200979,2396,19189,2445
109955,2320,1509674709205487631,Sexis y malditos taxis libres que te pasan cerquita cuando estás en la parada del ómnibus como diciendo dale vení que vamos a pasar precioso,2022-03-31T23:31:13.000Z,,1509674709205487631,2,1,69,0,163075743,2010-07-05T13:51:55.000Z,tunato,tunato,Montevideo.,6347,920,33169,33
109990,2320,1509664597971595266,Unas ganas de ser rico y no tener que tomarme nunca más un ómnibus,2022-03-31T22:51:03.000Z,,1509664597971595266,0,2,51,0,163075743,2010-07-05T13:51:55.000Z,tunato,tunato,Montevideo.,6347,920,33169,33
110013,2320,1509656393866956803,@Diego__RS Ojalá los motores de los ómnibus hicieran combustión con la caca que tenés en la cabeza.,2022-03-31T22:18:27.000Z,,1509642853575585811,3,5,52,0,226279809,2010-12-13T19:45:32.000Z,Fede,fedecaetano_1,"Sarandí Grande, Florida.",1667,987,28980,3
110024,2320,1509655139333730308,"Suben el combustible por séptima vez en 2 años / Suben el boleto pues los ómnibus usan éste combustible, que volvió a subir https://t.co/QyhkuH7QCk",2022-03-31T22:13:27.000Z,,1509655139333730308,11,1,84,0,554177556,2012-04-15T05:18:54.000Z,Pute 🦄,unPUTEmas,Mi casa,8413,1681,40358,6
110045,2323,1509668527237599241,"@duty2warn We have the numbers to decimate the Republicans in the November election as long as we show up. 

Means putting aside any petty grievances of what you didn't think you should have got that you didn't and vote every Republican you can out of office.",2022-03-31T23:06:39.000Z,,1509662660282839041,27,6,121,3,14125938,2008-03-11T17:53:42.000Z,Kristine Schachinger,schachin,,17975,12138,230112,895
110047,2323,1509667066248372231,"That’s a huge problem when we’re picking our nominee for the biggest race in the country. We all know the Republicans will spend millions putting this video on every TV in Pennsylvania.

That would lose us a lot of votes. It could single-handedly cost us a Senate seat. https://t.co/CKe5JHo2SS",2022-03-31T23:00:51.000Z,,1509667056760799234,198,38,780,23,855240223432769538,2017-04-21T02:02:13.000Z,Conor Lamb,ConorLambPA,"Mount Lebanon, PA",154186,536,1476,853
110126,2323,1509548061399437314,"Revolutionary Socialist Republicans in Maherafelt have been putting up propaganda in the area.

AIA is recruiting across Derry. If you want to play your part in the struggle for National Liberation and Socialist Revolution then contact us today.

#SouthDerry https://t.co/o2d0tAjnwJ",2022-03-31T15:07:58.000Z,,1509548061399437314,14,1,51,0,959814934245847041,2018-02-03T15:44:47.000Z,Anti Imperialist Action Ireland,AIAIreland,Ireland,8612,436,4310,37
110184,2330,1509681078856003596,"🇨🇺 Fidel Castro y el Che Guevara descansando de luchar día y noche contra la desigualdad social y el Capitalismo, en su yate privado. https://t.co/ysd7CNpo3J",2022-03-31T23:56:32.000Z,,1509681078856003596,35,6,112,1,1137135659171422208,2019-06-07T23:14:02.000Z,jhony,Rubioliber,El platanal,4636,306,15554,14
110187,2330,1509679089715658758,"@JaMacalder @TheAfrican_Hub Gaddafi was a bad man who forcefully ruled his people for 42 years. He's allies were China, Russia, Iran, iraq &amp; made friends with the likes of Abacha and Fidel Castro. He was heavily wounded by NATO airstrike before being killed by his own people",2022-03-31T23:48:38.000Z,,1509437485251706882,6,112,97,6,1282383767399792640,2020-07-12T18:42:14.000Z,TJnstyn,TJnstyn,Entrapped In Nigeria,2936,4033,38273,5
110290,2331,1509317927258013701,"@AdamKinzinger @AVindman @GOPLeader Unfortunately, the John McCains of the Republican party have all but disappeared.  As a former Republican, however, I do have great respect for you and the few still standing. 🇺🇸",2022-03-30T23:53:30.000Z,,1509314216343347210,0,4,119,1,2671008314,2014-07-22T23:44:07.000Z,"🇺🇸🇺🇦GlenG🇺🇦🇺🇸 DEFEAT PUTIN, SAVE UKRAINE",glenlg2,TX and GA,14487,13642,23523,11
110324,2333,1509681898372710404,"Small countries around Ukraine took in 4 million+ refugees in the last 30 days. They fed, clothed, gave a warm place to sleep, took them into their homes, and provided free healthcare. But back in the US, Americans r screaming about our Southern border.",2022-03-31T23:59:47.000Z,,1509681898372710404,25,5,68,2,330640879,2011-07-06T22:51:23.000Z,LWL,Duchess_Linda,"Smiths, AL",86,117,10810,1
110327,2333,1509681898372710404,"Small countries around Ukraine took in 4 million+ refugees in the last 30 days. They fed, clothed, gave a warm place to sleep, took them into their homes, and provided free healthcare. But back in the US, Americans r screaming about our Southern border.",2022-03-31T23:59:47.000Z,,1509681898372710404,25,5,68,2,330640879,2011-07-06T22:51:23.000Z,LWL,Duchess_Linda,"Smiths, AL",86,118,10810,1
110381,2333,1509681780152021003,Open your small minds and keep your big mouths shut. ✌🏼,2022-03-31T23:59:19.000Z,,1509681780152021003,14,6,98,0,62784210,2009-08-04T10:45:23.000Z,VeryNalayak!,priscillaelias,Jupiter,3994,420,16982,15
110382,2333,1509681780152021003,Open your small minds and keep your big mouths shut. ✌🏼,2022-03-31T23:59:19.000Z,,1509681780152021003,14,6,98,0,62784210,2009-08-04T10:45:23.000Z,VeryNalayak!,priscillaelias,Jupiter,3997,420,16983,15
110398,2333,1509681731221164042,I enjoy a big dick as much as a small dick seriously the truth 😘😘😈😈😈 https://t.co/cm2CaT8SQy,2022-03-31T23:59:07.000Z,,1509681731221164042,7,0,56,0,1154253661368803328,2019-07-25T04:54:52.000Z,InkedBro,TattedupRusty,,12788,454,5317,69
110427,2333,1509681643497304064,Really small one but this made me laugh. https://t.co/uo8DH6HAei,2022-03-31T23:58:46.000Z,,1509681643497304064,5,1,51,0,1177476989025828864,2019-09-27T06:56:17.000Z,Goddess Skyee,bbyskyeee,not interested!,59862,388,13397,45
110453,2333,1509681587553972226,"Dear @AlboMP 

How many small town Nursing Homes will need to close because of the mandatory 24/7 qualified nurse requirement

We can't attract nurses to town now - we've got no hope attracting another 5 to cover the Nursing Home

@OneNationAus @LibDemAus @RitaPanahi",2022-03-31T23:58:33.000Z,,1509681587553972226,21,10,55,4,1171254067193974784,2019-09-10T02:48:41.000Z,The Bradfield Party 🌸😎🇦🇺🚛,BradfieldThe,Australia,3512,1040,30584,0
110685,2335,1509615326991953921,"@GBNEWS Begging through their PR again. Same with Obamas Birthday, the Oscars, The Met…",2022-03-31T19:35:15.000Z,,1509592585832177666,1,1,61,0,749911459430367232,2016-07-04T10:23:19.000Z,🇺🇦 𝙻𝚒𝚙𝚌𝚑𝚎𝚗 🇺🇦,Gothloretta,"England, UK ",729,712,74852,11
110686,2335,1509615326991953921,"@GBNEWS Begging through their PR again. Same with Obamas Birthday, the Oscars, The Met…",2022-03-31T19:35:15.000Z,,1509592585832177666,1,1,61,0,749911459430367232,2016-07-04T10:23:19.000Z,🇺🇦 𝙻𝚒𝚙𝚌𝚑𝚎𝚗 🇺🇦,Gothloretta,"England, UK ",729,712,74859,11
110706,2341,1509618191076675589,Mamma Mia is top tier Musical Theatre. https://t.co/BIaGQOSfCv,2022-03-31T19:46:38.000Z,,1509618191076675589,7,5,65,2,21925404,2009-02-25T21:56:32.000Z,Nicholas McLean (He/Him),nickmcleanuk,London,3979,1155,53315,27
110808,2351,1509680687644872705,"@JoeMomma833 @TheRickWilson Even more impact.:) A 2019 study found Disney dominates the Central Florida tourism industry, according to Oxford Economics, and produced: $75.2 billion annual economic impact for Central Florida. 463,000 jobs. $5.8 billion in additional state tax revenue.",2022-03-31T23:54:59.000Z,,1509676276109520913,31,4,173,2,22729522,2009-03-04T03:52:08.000Z,Krista 🇺🇸 🇺🇦 🌊🌊🌊,KPN447,"Ohio, USA",558,1191,6422,0
110847,2351,1509679770094628864,"Mt. Vernon man sentenced to prison for beating puppy to death.   Robert Wolf, 32, was sentenced by Judge Craig Goedde to two years in prison for killing the puppy and an additional three years for violating the terms of a separate sentence

https://t.co/Ejzaze00oD",2022-03-31T23:51:20.000Z,,1509679770094628864,37,15,69,7,956494460166184966,2018-01-25T11:50:24.000Z,Robb Edwards 🌱,RobRobbEdwards,"Melbourne, Australia",113771,83040,161882,193
110858,2351,1509679597515952138,"Additional Ariana songs - 30/03

+ (3,795,016) = 5,230,116,200

+ (86.7k) vs yesterday https://t.co/UsqY75td9F",2022-03-31T23:50:39.000Z,,1509679597515952138,17,0,153,1,1384598589167517701,2021-04-20T20:03:43.000Z,Ariana Grande Spotify Data,AGSpotifyData,,12307,38,7595,57
110916,2361,1509681915653099524,"Matt Gaetz was accused of sex-trafficking minors over a year ago — but he’s still a sitting member of Congress. Yet, Al Franken was forced to resign over a picture. And Bill Clinton had to face a grand jury for having an affair. Why aren’t there any consequences for Republicans?",2022-03-31T23:59:51.000Z,,1509681915653099524,5707,791,21104,280,777070140,2012-08-24T00:41:27.000Z,Uncovering The Truth,UncvrngTheTruth,,87985,54860,22168,237
110917,2361,1509681915653099524,"Matt Gaetz was accused of sex-trafficking minors over a year ago — but he’s still a sitting member of Congress. Yet, Al Franken was forced to resign over a picture. And Bill Clinton had to face a grand jury for having an affair. Why aren’t there any consequences for Republicans?",2022-03-31T23:59:51.000Z,,1509681915653099524,5707,791,21104,280,777070140,2012-08-24T00:41:27.000Z,Uncovering The Truth,UncvrngTheTruth,,87987,54860,22169,237
110918,2361,1509681915653099524,"Matt Gaetz was accused of sex-trafficking minors over a year ago — but he’s still a sitting member of Congress. Yet, Al Franken was forced to resign over a picture. And Bill Clinton had to face a grand jury for having an affair. Why aren’t there any consequences for Republicans?",2022-03-31T23:59:51.000Z,,1509681915653099524,5707,791,21104,280,777070140,2012-08-24T00:41:27.000Z,Uncovering The Truth,UncvrngTheTruth,,87996,54860,22170,237
110919,2361,1509681915653099524,"Matt Gaetz was accused of sex-trafficking minors over a year ago — but he’s still a sitting member of Congress. Yet, Al Franken was forced to resign over a picture. And Bill Clinton had to face a grand jury for having an affair. Why aren’t there any consequences for Republicans?",2022-03-31T23:59:51.000Z,,1509681915653099524,5707,791,21104,280,777070140,2012-08-24T00:41:27.000Z,Uncovering The Truth,UncvrngTheTruth,,88005,54860,22171,237
110920,2361,1509681915653099524,"Matt Gaetz was accused of sex-trafficking minors over a year ago — but he’s still a sitting member of Congress. Yet, Al Franken was forced to resign over a picture. And Bill Clinton had to face a grand jury for having an affair. Why aren’t there any consequences for Republicans?",2022-03-31T23:59:51.000Z,,1509681915653099524,5707,791,21104,280,777070140,2012-08-24T00:41:27.000Z,Uncovering The Truth,UncvrngTheTruth,,88012,54859,22171,237
110921,2361,1509681915653099524,"Matt Gaetz was accused of sex-trafficking minors over a year ago — but he’s still a sitting member of Congress. Yet, Al Franken was forced to resign over a picture. And Bill Clinton had to face a grand jury for having an affair. Why aren’t there any consequences for Republicans?",2022-03-31T23:59:51.000Z,,1509681915653099524,5707,791,21104,280,777070140,2012-08-24T00:41:27.000Z,Uncovering The Truth,UncvrngTheTruth,,88014,54859,22171,237
110923,2361,1509681915653099524,"Matt Gaetz was accused of sex-trafficking minors over a year ago — but he’s still a sitting member of Congress. Yet, Al Franken was forced to resign over a picture. And Bill Clinton had to face a grand jury for having an affair. Why aren’t there any consequences for Republicans?",2022-03-31T23:59:51.000Z,,1509681915653099524,5707,791,21104,280,777070140,2012-08-24T00:41:27.000Z,Uncovering The Truth,UncvrngTheTruth,,88014,54858,22172,237
111182,2361,1509681208199950337,"@EcasticF @gbazov @Nate_T_Higgers @JPSartre18 Azov, Aidar, Donbas, Dnepr 1, Dnepr 2, Ukrainian People's self-defense , C14, Congress of Ukrainian Nationalists, Right Sector, Organization of Ukranian Nationalists...

Basically the entire national guard was created by consolidating the ~35 or so neo-nazi militias",2022-03-31T23:57:03.000Z,,1509581521417551891,106,6,258,3,1445115841079566347,2021-10-04T19:57:29.000Z,9/11 Truth For Grown Ups.,911Truth4Adults,,124,272,1144,1
111183,2361,1509681208199950337,"@EcasticF @gbazov @Nate_T_Higgers @JPSartre18 Azov, Aidar, Donbas, Dnepr 1, Dnepr 2, Ukrainian People's self-defense , C14, Congress of Ukrainian Nationalists, Right Sector, Organization of Ukranian Nationalists...

Basically the entire national guard was created by consolidating the ~35 or so neo-nazi militias",2022-03-31T23:57:03.000Z,,1509581521417551891,106,6,258,3,1445115841079566347,2021-10-04T19:57:29.000Z,9/11 Truth For Grown Ups.,911Truth4Adults,,126,274,1150,1
111185,2361,1509681208199950337,"@EcasticF @gbazov @Nate_T_Higgers @JPSartre18 Azov, Aidar, Donbas, Dnepr 1, Dnepr 2, Ukrainian People's self-defense , C14, Congress of Ukrainian Nationalists, Right Sector, Organization of Ukranian Nationalists...

Basically the entire national guard was created by consolidating the ~35 or so neo-nazi militias",2022-03-31T23:57:03.000Z,,1509581521417551891,106,6,258,3,1445115841079566347,2021-10-04T19:57:29.000Z,9/11 Truth For Grown Ups.,911Truth4Adults,,126,274,1152,1
111616,2372,1509343416781615111,"UPDATE: Washington Republicans know that I'm the biggest threat @ChuckGrassley has faced in DECADES.

That's why they tried to kick me off of the ballot this week.

Unfortunately for them, they lost this time—and they're going to lose again in November. https://t.co/pNeRtfso9i https://t.co/aRGw04m4OZ",2022-03-31T01:34:47.000Z,,1509343416781615111,114,22,457,13,1262017122,2013-03-12T13:51:32.000Z,Abby Finkenauer,Abby4Iowa,"Cedar Rapids, IA",50730,653,4393,539
111733,2379,1509680831325155328,Here’s an early sketch of a Yewwie with some fun notes about the art and traits. These characters have evolved so much since @artofbrentos (our artist) first drew them all the way back in early December. If you look close enough you’ll find some hidden messages. 👀 https://t.co/k38fs1lMmu,2022-03-31T23:55:33.000Z,,1509680831325155328,13,11,58,4,1473572498327289856,2021-12-22T08:34:38.000Z,Yewwies,yewwies,Concordia Station,783,3,116,1
111746,2379,1509680550021324800,"Also, discovered just after ending stream that there are multiple variants of the hidden rooms and the reason why the skulk sensor is not closer for the eating room variant now makes more sense. 

Still think food in the chest should be golden apple rather than carrot though. https://t.co/YJOaUOL1xy",2022-03-31T23:54:26.000Z,,1509680550021324800,4,2,246,0,405746052,2011-11-05T18:50:27.000Z,cubfan135,cubfan135,Earth,122207,303,8358,365
