,Type,Name,Statement,Where,Date,Link
2243,false,Facebook posts,"Says Winston Churchill said, ""You have enemies? Good. That means you’ve stood up for something, sometime in your life.""",Facebook post,"August 28, 2019",https://www.politifact.com/factchecks/2019/sep/04/facebook-posts/quote-attributed-churchill-having-enemies-original/
2244,false,Viral image,"Says a photo shows Donald Trump holding a sign that says, ""No matter who is president, Jesus is still king.""",post,"August 28, 2019",https://www.politifact.com/factchecks/2019/sep/04/viral-image/photo-donald-trump-holding-sign-says-jesus-still-k/
2245,false,Facebook posts,"Says the ""bones of children"" were found on Jeffrey Epstein’s island.",Facebook post,"August 22, 2019",https://www.politifact.com/factchecks/2019/sep/04/facebook-posts/no-bones-children-were-not-discovered-jeffrey-epst/
2246,false,Wisconsin Assembly Republicans,Say Gov. Tony Evers ‘canceled’ the sales tax holiday this year,tweet,"August 27, 2019",https://www.politifact.com/factchecks/2019/sep/03/wisconsin-assembly-republicans/no-evers-did-not-cancel-sales-tax-holiday/
2247,false,Facebook posts,Says an image shows a photo of hurricane-ravaged Abaco Island in the Bahamas.,Facebook post,"September 2, 2019",https://www.politifact.com/factchecks/2019/sep/03/facebook-posts/old-photo-hurricane-michael-damage-recycled-dorian/
2248,false,Robin Vos,"The push by Assembly Democrats seeking Americans with Disabilities Act accommodations for a lawmaker were timed to make Vos look bad as he became president ""of the nation’s largest bipartisan organization called the National Conference of State Legislatures.""",radio interview,"August 15, 2019",https://www.politifact.com/factchecks/2019/aug/30/robin-vos/vos-misses-mark-claim-over-timing-disability-accom/
2249,false,Tony Evers,"""1 out of every 4 car accidents in the U.S. is caused by texting and driving.""",tweet,"August 20, 2019",https://www.politifact.com/factchecks/2019/aug/28/tony-evers/evers-wrong-texting-and-driving-stat/
2250,false,Viral image,"Says you can determine a bell pepper’s gender by its ""bumps.""",post,"August 26, 2019",https://www.politifact.com/factchecks/2019/aug/27/viral-image/bell-peppers-dont-have-genders/
2251,false,Facebook posts,"""89,000 children were separated from their parents under Obama"" and ""only 1,900 children have been separated under Trump.""",Facebook post,"August 25, 2019",https://www.politifact.com/factchecks/2019/aug/27/facebook-posts/facebook-post-makes-inaccurate-comparison-family-s/
2252,false,Facebook posts,"Says ""Muhammad owned many slaves"" while Robert E. Lee was ""against slavery.""",Facebook post,"August 19, 2018",https://www.politifact.com/factchecks/2019/aug/27/facebook-posts/no-robert-e-lee-was-not-against-slavery-facebook-p/
2253,false,Viral image,"Says Pope Francis said, ""You cannot call yourself ‘Catholic’ and vote Democrat. It is a grave sin, one for which there is no redemption.""",Facebook post,"August 26, 2019",https://www.politifact.com/factchecks/2019/aug/27/viral-image/no-evidence-pope-francis-said-catholics-who-vote-d/
2254,false,Viral image,Says Susan Coleman was killed after having an affair with Bill Clinton.,Facebook post,"August 13, 2019",https://www.politifact.com/factchecks/2019/aug/27/viral-image/no-evidence-support-clinton-body-count-hoax/
2255,false,Instagram posts,"Says 12 restaurants and food companies are ""supporting Trump’s re-election.""",Instagram post,"August 8, 2019",https://www.politifact.com/factchecks/2019/aug/26/instagram-posts/instagram-post-misconstrues-food-companies-support/
2256,false,Facebook posts,"Says 194 people were killed in mass shootings in 2018 while undocumented immigrants killed 83,211 people.",Facebook post,"August 15, 2019",https://www.politifact.com/factchecks/2019/aug/26/facebook-posts/post-comparing-mass-shooting-deaths-homicides-undo/
2257,false,Viral image,Says a photo shows a gas-powered van towing a diesel generator that is charging an electric car.,Facebook post,"August 11, 2019",https://www.politifact.com/factchecks/2019/aug/23/viral-image/no-s-not-van-towing-diesel-generator-charge-electr/
2258,false,Viral image,"""If you need to call 911 but are scared to because of someone in the room dial and ask for a pepperoni pizza.""",Facebook post,"June 23, 2019",https://www.politifact.com/factchecks/2019/aug/23/viral-image/911-pepperoni-pizza-tip-myth/
2259,false,Adam Jarchow,"""Elected officials draw (legislative redistricting) maps. That’s it.""",tweet,"July 16, 2019",https://www.politifact.com/factchecks/2019/aug/23/adam-jarchow/former-wisconsin-rep-misses-mark-redistricting-cla/
2260,false,Facebook posts,"Says President Barack Obama made it ""legal"" for the media to ""purposely lie"" to the public when he ""quietly signed into law HR 4310 in 2012.""",Facebook post,"August 20, 2019",https://www.politifact.com/factchecks/2019/aug/23/facebook-posts/no-obama-didnt-make-it-legal-media-outlets-purpose/
2261,false,Facebook posts,"Domino’s Pizza is giving each person who shares a Facebook post ""a coupon valid for 2 large pizzas.""",Facebook post,"August 22, 2019",https://www.politifact.com/factchecks/2019/aug/22/facebook-posts/no-dominos-isnt-giving-away-coupons-two-large-pizz/
2262,false,Viral image,"Instagram users must post a note or ""everything you’ve ever posted becomes public from today.""",Facebook post,"August 22, 2019",https://www.politifact.com/factchecks/2019/aug/22/viral-image/dont-fall-instagram-hoax/
2263,false,Donald Trump,"""Yesterday we had the strongest dollar in the history of our country.""",remarks at White House,"August 21, 2019",https://www.politifact.com/factchecks/2019/aug/22/donald-trump/donald-trump-incorrect-us-dollar-strongest-its-eve/
2264,false,Kamala Harris,"It ""is estimated that as many as 300,000 auto workers may be out of a job before the end of the year.""",CNN interview,"August 12, 2019",https://www.politifact.com/factchecks/2019/aug/21/kamala-harris/no-americas-auto-industry-not-expected-lose-many-3/
2265,false,Viral image,"Says Hitler said, ""This year will go down in history. For the first time, a civilized nation has full gun registration! Our streets will be safer, our police more efficient, and the world will follow our lead into the future!""",Facebook post,"August 8, 2019",https://www.politifact.com/factchecks/2019/aug/21/viral-image/no-evidence-hitler-made-statement-about-gun-contro/
2266,false,Donald Trump,"""Wow, Report Just Out! Google manipulated from 2.6 million to 16 million votes for Hillary Clinton in 2016 Election!""",tweet,"August 19, 2019",https://www.politifact.com/factchecks/2019/aug/19/donald-trump/donald-trump-wrong-google-manipulating-election-re/
2267,false,Facebook posts,"Quotes Thomas Jefferson as saying ""When governments fear the people, there is liberty. When the people fear the government, there is tyranny. The strongest reason for the people to retain the right to keep and bear arms is, as a last resort, to protect themselves against tyranny in government.""",Facebook post,"August 15, 2019",https://www.politifact.com/factchecks/2019/aug/19/facebook-posts/jefferson-didnt-say-people-should-be-armed-protect/
2268,false,Dan Patrick,"Says after the shooting in El Paso, ""on Sunday, everyone was going to church in America, praying about this, and the next day when their kids went to school, they weren’t allowed to pray or bring it up.""",TV interview,"August 8, 2019",https://www.politifact.com/factchecks/2019/aug/19/dan-patrick/could-students-pray-discuss-el-paso-mass-shooting/
2269,false,Donald Trump,"Says Pennsylvania chemical plant and Louisiana liquified natural gas plant ""could never have happened"" without his administration.",rally,"August 15, 2019",https://www.politifact.com/factchecks/2019/aug/16/donald-trump/trump-falsely-takes-credit-two-large-industrial-pr/
2270,false,Viral image,"Says a photo of Trump smiling with staff at a hospital in Dayton, Ohio, was staged and the nurses were paid actors.",Facebook post,"August 8, 2019",https://www.politifact.com/factchecks/2019/aug/16/viral-image/no-nurses-photo-trump-dayton-hospital-were-not-pai/
2271,false,Viral image,"A man arrested by Lubbock, Texas, police for a gun threat said ""his accomplices will be going to different Wal-Mart stores and shooting.""",Facebook post,"August 13, 2019",https://www.politifact.com/factchecks/2019/aug/16/viral-image/police-say-warning-about-walmart-shootings-lubbock/
2272,false,Viral image,"""Not one Democrat called for gun control"" after a man shot at Republican lawmakers playing softball.",post,"August 6, 2019",https://www.politifact.com/factchecks/2019/aug/14/viral-image/democrats-advocated-stricter-gun-laws-after-alexa/
2273,false,Facebook posts,"Says U.S. Rep. Ilhan Omar has been ""arrested 23 times"" and is the ""daughter of (a) Somali terrorist.""",Facebook post,"August 1, 2019",https://www.politifact.com/factchecks/2019/aug/14/facebook-posts/no-ilhan-omar-has-not-been-arrested-23-times/
2274,false,Viral image,Says that ice melting in a cup illustrates that sea levels don’t rise when icebergs melt.,Facebook post,"July 31, 2019",https://www.politifact.com/factchecks/2019/aug/12/viral-image/viral-photo-ice-melting-cup-misrepresents-icebergs/
2275,false,Facebook posts,"Says Joe Biden leaked the names of SEAL Team 6’s families to al-Qaida and that he ""cannot be trusted.""",Facebook post,"August 1, 2019",https://www.politifact.com/factchecks/2019/aug/12/facebook-posts/no-biden-did-not-leak-names-seal-team-6-members-al/
2276,false,Viral image,A Fox News affiliate reported on a shooting before it happened.,Facebook post,"August 5, 2019",https://www.politifact.com/factchecks/2019/aug/12/viral-image/no-el-paso-fox-news-affiliate-didnt-report-shootin/
2277,false,Joe Biden,"Says Donald Trump ""asserted that immigrants would quote, ‘carve you up with a knife’.""",campaign stop,"August 7, 2019",https://www.politifact.com/factchecks/2019/aug/09/joe-biden/joe-biden-takes-donald-trumps-words-about-gang-mem/
2278,false,Viral image,"Says Bernie Sanders wants ""to make the cut off date for abortions up to 36 weeks"" because he says ""a baby at that point feels no pain and has no rights to life.""",Facebook post,"June 9, 2016",https://www.politifact.com/factchecks/2019/aug/09/viral-image/fact-checking-bernie-sanders-abortion-position/
2279,false,Donald Trump,"Says U.S. Sen. Sherrod Brown and Dayton Mayor Nan Whaley were ""totally misrepresenting what took place inside of the hospital. Their news conference after I left for El Paso was a fraud. It bore no resemblance to what took place with those incredible people that I was so lucky to meet and spend time with.""",tweet,"August 7, 2019",https://www.politifact.com/factchecks/2019/aug/09/donald-trump/donald-trump-says-democrats-distorted-his-visit-da/
2280,false,Stephanie Ruhle,"Says Walmart is ""one of the largest sellers of assault-style weapons.""",,"August 5, 2019 in",https://www.politifact.com/factchecks/2019/aug/07/stephanie-ruhle/walmart-one-largest-sellers-assault-style-weapons-/
2281,false,Viral image,"Old photograph shows a group of women in KKK attire holding a sign that reads ""Women of the Democrat Party.""",Facebook post,"August 1, 2019",https://www.politifact.com/factchecks/2019/aug/07/viral-image/no-old-photo-women-kkk-attire-was-digitally-altere/
2282,false,Facebook posts,"Says congressional salaries have gone up 231% over the last 30 years...Now Congress is saying they need a $4,500 raise.",Facebook post,"July 19, 2019",https://www.politifact.com/factchecks/2019/aug/07/facebook-posts/no-congressional-salaries-have-not-gone-231-over-l/
2283,false,Physicians for Fair Coverage,"""What Congress is considering would cut money that vulnerable patients rely on the most. That means seniors, children and Americans who rely on Medicaid would be hurt. … Tell Congress we can end surprise billing without shredding the safety net.""",national commercial,"July 15, 2019",https://www.politifact.com/factchecks/2019/aug/07/physicians-fair-coverage/doctors-argue-plans-remedy-surprise-medical-bills-/
2284,false,Dianne Feinstein,"There are ""more gun deaths by far"" in the United States than any other country in the world.",tweet,"August 3, 2019",https://www.politifact.com/factchecks/2019/aug/06/dianne-feinstein/fact-check-are-there-more-gun-deaths-far-america-a/
2285,false,Viral image,"""ICE just rolled up to the school where the families are reunifying after the El Paso shooting to check citizenship papers.""",posts,"August 3, 2019",https://www.politifact.com/factchecks/2019/aug/06/viral-image/no-ice-didnt-check-immigration-papers-immediately-/
